task_id,onet_soc_code,automation_share,augmentation_share,source
5842,25-1043.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
5851,25-1051.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
5854,25-1051.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
5855,25-1051.00,0.352201,0.647799,anthropic_economic_index_2025_03_27
5856,25-1051.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
5847,25-1051.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
5858,25-1051.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
5853,25-1051.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
5845,25-1051.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
5860,25-1051.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
5866,25-1051.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
5864,25-1051.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
5867,25-1051.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
20070,25-1051.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
20069,25-1051.00,0.184713,0.815287,anthropic_economic_index_2025_03_27
5865,25-1051.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
5868,25-1052.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
5871,25-1052.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
5875,25-1052.00,0.352201,0.647799,anthropic_economic_index_2025_03_27
5880,25-1052.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
5878,25-1052.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
5877,25-1052.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
5881,25-1052.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
5882,25-1052.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
5885,25-1052.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
5890,25-1052.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
5888,25-1052.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
5889,25-1052.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
5891,25-1052.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
5895,25-1053.00,0.742857,0.257143,anthropic_economic_index_2025_03_27
5902,25-1053.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
5894,25-1053.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
5899,25-1053.00,0.352201,0.647799,anthropic_economic_index_2025_03_27
5900,25-1053.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
5893,25-1053.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
5901,25-1053.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
5907,25-1053.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
5909,25-1053.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
20074,25-1053.00,0.210811,0.789189,anthropic_economic_index_2025_03_27
5912,25-1053.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
5914,25-1053.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
5913,25-1053.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
5910,25-1053.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
5915,25-1054.00,0.742857,0.257143,anthropic_economic_index_2025_03_27
5917,25-1054.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
5916,25-1054.00,0.203016,0.796984,anthropic_economic_index_2025_03_27
5925,25-1054.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
5924,25-1054.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
5923,25-1054.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
5929,25-1054.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
5927,25-1054.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
5926,25-1054.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
5930,25-1054.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
5936,25-1054.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
5937,25-1054.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
5934,25-1054.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
5935,25-1054.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
5942,25-1061.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
5939,25-1061.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
5941,25-1061.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
20076,25-1061.00,0.225641,0.774359,anthropic_economic_index_2025_03_27
5948,25-1061.00,0.352201,0.647799,anthropic_economic_index_2025_03_27
5946,25-1061.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
5952,25-1061.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
5957,25-1061.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
20078,25-1061.00,0.193333,0.806667,anthropic_economic_index_2025_03_27
5958,25-1061.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
5960,25-1061.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
5953,25-1061.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
5959,25-1061.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
5966,25-1062.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
5963,25-1062.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
5967,25-1062.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
5961,25-1062.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
5969,25-1062.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
5962,25-1062.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
5973,25-1062.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
5971,25-1062.00,0.272727,0.727273,anthropic_economic_index_2025_03_27
5976,25-1062.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
5979,25-1062.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
5980,25-1062.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
5983,25-1062.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
5994,25-1063.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
5988,25-1063.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
5986,25-1063.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
5993,25-1063.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
5987,25-1063.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
5990,25-1063.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
5996,25-1063.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
5998,25-1063.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6000,25-1063.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
5999,25-1063.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6004,25-1063.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6003,25-1063.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6005,25-1063.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6017,25-1064.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6007,25-1064.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6008,25-1064.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6012,25-1064.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6009,25-1064.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6014,25-1064.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6020,25-1064.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6018,25-1064.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6022,25-1064.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6023,25-1064.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6024,25-1064.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6030,25-1064.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6029,25-1064.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6032,25-1065.00,0.442857,0.557143,anthropic_economic_index_2025_03_27
6036,25-1065.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6033,25-1065.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6031,25-1065.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6037,25-1065.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6042,25-1065.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6034,25-1065.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6040,25-1065.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6044,25-1065.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6048,25-1065.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6047,25-1065.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6049,25-1065.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6046,25-1065.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6052,25-1065.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6053,25-1066.00,0.136552,0.863448,anthropic_economic_index_2025_03_27
6055,25-1066.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6054,25-1066.00,0.742857,0.257143,anthropic_economic_index_2025_03_27
6057,25-1066.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6056,25-1066.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6059,25-1066.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6063,25-1066.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6066,25-1066.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6064,25-1066.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6069,25-1066.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
20083,25-1066.00,0.283784,0.716216,anthropic_economic_index_2025_03_27
6068,25-1066.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6072,25-1066.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6074,25-1066.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6075,25-1066.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6076,25-1067.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6078,25-1067.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6079,25-1067.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6077,25-1067.00,0.466667,0.533333,anthropic_economic_index_2025_03_27
6081,25-1067.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6087,25-1067.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6084,25-1067.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6085,25-1067.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6086,25-1067.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6096,25-1067.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6091,25-1067.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6097,25-1067.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6095,25-1067.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6098,25-1067.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6100,25-1071.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6102,25-1071.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6101,25-1071.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6099,25-1071.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6105,25-1071.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6113,25-1071.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6108,25-1071.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6112,25-1071.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6107,25-1071.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6121,25-1071.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6117,25-1071.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6119,25-1071.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6122,25-1072.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6131,25-1072.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6124,25-1072.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6129,25-1072.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6132,25-1072.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6128,25-1072.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
20085,25-1072.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
6137,25-1072.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6140,25-1072.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6142,25-1072.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6136,25-1072.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6144,25-1072.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6147,25-1072.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6160,25-1081.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6159,25-1081.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6154,25-1081.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6151,25-1081.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6149,25-1081.00,0.294737,0.705263,anthropic_economic_index_2025_03_27
6150,25-1081.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6158,25-1081.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6152,25-1081.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6155,25-1081.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6162,25-1081.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
20086,25-1081.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6167,25-1081.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6165,25-1081.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6169,25-1081.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6170,25-1081.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
20087,25-1082.00,0.225641,0.774359,anthropic_economic_index_2025_03_27
6173,25-1082.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
20088,25-1082.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
6172,25-1082.00,0.466667,0.533333,anthropic_economic_index_2025_03_27
6176,25-1082.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6175,25-1082.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6181,25-1082.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6180,25-1082.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6179,25-1082.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6188,25-1082.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
20090,25-1082.00,0.214689,0.785311,anthropic_economic_index_2025_03_27
6187,25-1082.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6190,25-1082.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6191,25-1082.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6192,25-1082.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6193,25-1111.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6195,25-1111.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6196,25-1111.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6194,25-1111.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6200,25-1111.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6204,25-1111.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6206,25-1111.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6210,25-1111.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6209,25-1111.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6213,25-1111.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6199,25-1111.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6214,25-1111.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6211,25-1111.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6218,25-1112.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6216,25-1112.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6215,25-1112.00,0.474336,0.525664,anthropic_economic_index_2025_03_27
6223,25-1112.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6220,25-1112.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6221,25-1112.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6224,25-1112.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6230,25-1112.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6231,25-1112.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6233,25-1112.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6234,25-1112.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6232,25-1112.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6236,25-1112.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6238,25-1113.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6249,25-1113.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6239,25-1113.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6247,25-1113.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6241,25-1113.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6250,25-1113.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6257,25-1113.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6255,25-1113.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6258,25-1113.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6260,25-1113.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6242,25-1113.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6259,25-1113.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6262,25-1121.00,0.297688,0.702312,anthropic_economic_index_2025_03_27
6261,25-1121.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
6263,25-1121.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6267,25-1121.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6268,25-1121.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6273,25-1121.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6275,25-1121.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6276,25-1121.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6278,25-1121.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6269,25-1121.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6280,25-1121.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6285,25-1121.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6271,25-1121.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6282,25-1121.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6287,25-1121.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6288,25-1122.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6290,25-1122.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6292,25-1122.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6301,25-1122.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6291,25-1122.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6294,25-1122.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6300,25-1122.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6297,25-1122.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6305,25-1122.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6304,25-1122.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6302,25-1122.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6306,25-1122.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6309,25-1122.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6311,25-1123.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6310,25-1123.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6315,25-1123.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6313,25-1123.00,0.246032,0.753968,anthropic_economic_index_2025_03_27
20093,25-1123.00,0.330734,0.669266,anthropic_economic_index_2025_03_27
6318,25-1123.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6316,25-1123.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6321,25-1123.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6320,25-1123.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6322,25-1123.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6324,25-1123.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6325,25-1123.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6326,25-1123.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
20094,25-1123.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
6328,25-1123.00,0.279452,0.720548,anthropic_economic_index_2025_03_27
20095,25-1123.00,0.428571,0.571429,anthropic_economic_index_2025_03_27
6331,25-1123.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6333,25-1123.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6334,25-1124.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6336,25-1124.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6340,25-1124.00,0.293446,0.706554,anthropic_economic_index_2025_03_27
6345,25-1124.00,0.196498,0.803502,anthropic_economic_index_2025_03_27
6338,25-1124.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6339,25-1124.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6344,25-1124.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6346,25-1124.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6348,25-1124.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6349,25-1124.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6350,25-1124.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6351,25-1124.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6356,25-1125.00,0.600000,0.400000,anthropic_economic_index_2025_03_27
6360,25-1125.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6361,25-1125.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6365,25-1125.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6359,25-1125.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6357,25-1125.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6363,25-1125.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
20101,25-1125.00,0.283784,0.716216,anthropic_economic_index_2025_03_27
6368,25-1125.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6367,25-1125.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6372,25-1125.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6373,25-1125.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6370,25-1125.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6371,25-1125.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6377,25-1125.00,0.211991,0.788009,anthropic_economic_index_2025_03_27
6378,25-1126.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6379,25-1126.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
20104,25-1126.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
6382,25-1126.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6383,25-1126.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
20105,25-1126.00,0.560345,0.439655,anthropic_economic_index_2025_03_27
6389,25-1126.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6385,25-1126.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6388,25-1126.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6392,25-1126.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6395,25-1126.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6394,25-1126.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6393,25-1126.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6397,25-1126.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6400,25-1192.00,0.617647,0.382353,anthropic_economic_index_2025_03_27
6404,25-1192.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6401,25-1192.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6406,25-1192.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6407,25-1192.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6408,25-1192.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6413,25-1192.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6415,25-1192.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6417,25-1192.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6418,25-1192.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6412,25-1192.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6414,25-1192.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6421,25-1192.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6429,25-1193.00,0.248000,0.752000,anthropic_economic_index_2025_03_27
6422,25-1193.00,0.522506,0.477494,anthropic_economic_index_2025_03_27
6424,25-1193.00,0.213722,0.786278,anthropic_economic_index_2025_03_27
6428,25-1193.00,0.349068,0.650932,anthropic_economic_index_2025_03_27
6430,25-1193.00,0.046701,0.953299,anthropic_economic_index_2025_03_27
6426,25-1193.00,0.653543,0.346457,anthropic_economic_index_2025_03_27
6431,25-1193.00,0.207921,0.792079,anthropic_economic_index_2025_03_27
6441,25-1193.00,0.173673,0.826327,anthropic_economic_index_2025_03_27
6432,25-1193.00,0.769231,0.230769,anthropic_economic_index_2025_03_27
6433,25-1193.00,0.157895,0.842105,anthropic_economic_index_2025_03_27
6437,25-1193.00,0.507353,0.492647,anthropic_economic_index_2025_03_27
6435,25-1193.00,0.567568,0.432432,anthropic_economic_index_2025_03_27
6442,25-1193.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
6444,25-1193.00,0.213223,0.786777,anthropic_economic_index_2025_03_27
6446,25-1194.00,0.339835,0.660165,anthropic_economic_index_2025_03_27
6447,25-1194.00,0.301587,0.698413,anthropic_economic_index_2025_03_27
6454,25-1194.00,0.453333,0.546667,anthropic_economic_index_2025_03_27
6458,25-1194.00,0.483333,0.516667,anthropic_economic_index_2025_03_27
6478,25-2011.00,0.291129,0.708871,anthropic_economic_index_2025_03_27
6469,25-2011.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6474,25-2011.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
6484,25-2011.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
6497,25-2011.00,0.578313,0.421687,anthropic_economic_index_2025_03_27
6483,25-2011.00,0.580000,0.420000,anthropic_economic_index_2025_03_27
6489,25-2011.00,0.355556,0.644444,anthropic_economic_index_2025_03_27
6509,25-2012.00,0.578313,0.421687,anthropic_economic_index_2025_03_27
6505,25-2012.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
6506,25-2012.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
6511,25-2012.00,0.482143,0.517857,anthropic_economic_index_2025_03_27
6527,25-2012.00,0.511905,0.488095,anthropic_economic_index_2025_03_27
6512,25-2012.00,0.636364,0.363636,anthropic_economic_index_2025_03_27
6538,25-2021.00,0.291129,0.708871,anthropic_economic_index_2025_03_27
6539,25-2021.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
